quadkey,avg_d_mbps,avg_u_mbps,avg_lat_ms,tests,devices,DISTRITO,year,quarter,year_quarter,date
2100300120132031,46.332,7.818,11,20,5,LOS OLIVOS,2020,3,2020Q3,2020-07-01
2100300120103311,25.564,11.802,14,49,8,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120103312,24.296,5.502,18,18,5,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120103313,67.868,12.828,42,28,4,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120103321,12.728,11.008,8,13,3,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120103322,13.022,2.534,11,12,1,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120103323,33.223,7.823,36,31,9,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120103330,54.143,11.017,14,39,7,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120103331,47.934,7.658,47,49,7,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120103332,39.953,15.668,14,49,14,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120103333,32.755,5.562,11,13,6,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121013,30.67,16.542,7,20,5,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121021,4.956,1.672,162,35,1,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121023,23.853,11.464,8,3,2,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121031,70.628,9.118,103,12,3,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121033,24.304,6.47,27,48,6,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121100,10.687,1.806,23,7,1,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121101,40.925,17.175,8,20,3,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121102,24.859,8.566,11,47,7,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121103,31.233,7.99,31,21,8,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121110,23.114,8.077,54,45,7,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121111,32.41,8.025,10,11,5,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121112,28.233,11.405,13,73,12,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121113,36.213,16.066,20,27,6,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121120,42.531,9.774,11,15,7,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121121,38.629,10.774,11,47,9,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121122,30.279,6.428,10,36,6,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121123,33.749,7.548,10,22,6,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121130,27.488,9.123,66,65,6,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121131,102.17,12.864,12,49,5,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121132,43.637,14.286,13,19,5,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121133,29.17,9.518,12,50,8,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121203,21.403,9.661,14,48,4,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121210,5.468,2.489,17,14,3,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121211,48.606,11.619,18,23,6,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121212,27.838,5.933,32,7,5,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121213,25.847,6.932,43,28,6,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121221,61.485,14.841,12,120,6,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121223,27.95,9.481,24,94,11,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121230,56.587,8.67,16,22,5,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121231,30.44,12.344,14,17,4,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121232,26.443,7.374,19,104,16,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121233,18.904,5.917,17,88,13,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121300,20.22,8.881,11,50,5,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121301,38.507,20.137,16,32,9,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121302,29.104,9.947,12,47,7,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121303,34.611,7.766,22,78,13,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121310,21.114,4.849,76,31,11,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121311,49.199,9.917,14,108,14,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121312,35.331,8.742,15,97,23,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121313,29.096,7.588,16,174,20,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121320,29.028,8.319,24,123,15,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121321,33.24,10.64,38,69,14,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121322,21.4,8.137,148,27,9,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121323,30.461,7.117,14,63,17,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121330,48.598,6.742,79,103,15,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121331,41.107,11.734,24,68,17,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121332,21.915,5.652,22,205,18,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120121333,45.127,12.93,13,124,10,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123001,35.807,28.15,46,118,20,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123010,29.269,6.369,47,48,9,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123011,21.708,4.37,25,23,3,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123100,36.823,7.717,13,33,5,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123101,25.657,6.0,19,53,15,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123102,53.228,11.133,38,70,6,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123103,32.017,8.751,18,91,13,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123110,36.682,9.546,12,54,17,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123111,29.387,7.821,24,101,24,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123112,30.362,10.187,17,37,7,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123113,46.99,9.495,21,76,18,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123121,48.242,9.749,31,89,11,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123130,43.689,8.722,15,128,10,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123131,31.925,6.727,22,68,12,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123132,40.602,12.018,18,48,17,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123133,60.958,14.381,25,106,8,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123301,32.859,9.006,17,52,10,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123303,40.279,5.841,35,72,14,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123310,36.171,10.551,30,186,14,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123311,45.159,10.961,13,89,19,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123312,61.258,10.178,11,29,10,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123313,33.568,6.795,37,37,15,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123321,27.866,8.565,12,48,7,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123323,32.868,12.296,14,95,9,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123330,39.28,7.63,16,60,12,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123331,38.919,12.372,18,226,17,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123332,28.034,7.085,27,61,9,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120123333,35.437,9.345,13,142,23,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120130202,43.994,12.623,26,41,9,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120130220,32.302,8.567,30,94,17,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132020,37.331,12.158,25,155,38,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132021,50.09,16.812,20,89,18,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132022,56.508,12.03,13,17,12,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132023,48.728,11.886,12,133,24,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132030,31.165,11.225,11,30,7,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132031,46.332,7.818,11,20,5,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132032,20.982,4.665,21,23,3,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132033,12.267,14.374,14,44,9,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132120,33.211,6.296,19,38,9,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132122,37.889,8.62,12,93,16,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132123,18.914,9.131,111,12,5,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132200,31.953,8.574,14,153,12,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132201,16.755,6.656,29,11,4,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132202,33.764,10.571,44,148,10,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132203,43.124,10.913,25,20,6,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132210,23.797,4.3,21,71,5,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132211,41.837,10.169,15,100,17,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132212,41.185,8.225,100,78,14,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132213,24.04,8.924,106,84,16,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132220,42.379,5.717,81,34,12,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132221,27.096,9.368,14,70,13,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132222,43.23,8.802,55,104,10,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132223,37.838,10.791,14,63,15,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132230,24.22,9.907,20,83,13,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132231,33.138,9.926,16,53,17,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132232,27.046,10.34,14,56,8,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132233,34.229,10.116,49,27,8,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132300,33.748,8.739,13,162,21,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132301,30.431,9.585,29,166,8,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132302,34.361,9.438,13,225,17,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132303,60.748,10.169,18,52,8,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132320,54.023,11.791,12,249,28,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132321,57.039,20.278,13,123,21,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132322,26.371,6.379,10,60,7,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132323,33.56,9.507,13,149,11,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132330,22.491,4.47,58,17,3,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120132332,22.14,5.653,31,11,8,SAN MARTIN DE PORRES,2020,3,2020Q3,2020-07-01
2100300120110223,16.419,8.772,17,6,3,COMAS,2020,3,2020Q3,2020-07-01
2100300120110230,32.224,9.138,16,8,2,COMAS,2020,3,2020Q3,2020-07-01
2100300120110301,11.878,4.092,25,22,1,COMAS,2020,3,2020Q3,2020-07-01
2100300120110302,13.836,6.181,25,10,3,COMAS,2020,3,2020Q3,2020-07-01
2100300120110303,12.982,11.893,11,5,2,COMAS,2020,3,2020Q3,2020-07-01
2100300120110312,39.158,13.17,10,62,9,COMAS,2020,3,2020Q3,2020-07-01
2100300120110313,43.482,16.009,14,76,10,COMAS,2020,3,2020Q3,2020-07-01
2100300120110320,28.397,7.899,12,110,4,COMAS,2020,3,2020Q3,2020-07-01
2100300120110321,25.64,5.317,12,45,4,COMAS,2020,3,2020Q3,2020-07-01
2100300120110322,87.507,21.611,12,2,1,COMAS,2020,3,2020Q3,2020-07-01
2100300120110323,38.007,8.202,16,12,5,COMAS,2020,3,2020Q3,2020-07-01
2100300120110330,23.666,6.89,11,16,4,COMAS,2020,3,2020Q3,2020-07-01
2100300120110331,104.092,13.414,12,11,5,COMAS,2020,3,2020Q3,2020-07-01
2100300120110332,34.484,9.43,22,152,8,COMAS,2020,3,2020Q3,2020-07-01
2100300120110333,39.503,6.579,41,14,6,COMAS,2020,3,2020Q3,2020-07-01
2100300120111220,34.528,6.767,14,4,3,COMAS,2020,3,2020Q3,2020-07-01
2100300120111222,131.672,14.718,12,6,3,COMAS,2020,3,2020Q3,2020-07-01
2100300120111232,1.523,0.204,75,4,1,COMAS,2020,3,2020Q3,2020-07-01
2100300120112001,16.716,14.095,11,3,1,COMAS,2020,3,2020Q3,2020-07-01
2100300120112003,54.803,14.297,10,11,4,COMAS,2020,3,2020Q3,2020-07-01
2100300120112011,14.402,6.858,15,1,1,COMAS,2020,3,2020Q3,2020-07-01
2100300120112013,33.333,7.167,29,16,3,COMAS,2020,3,2020Q3,2020-07-01
2100300120112021,15.838,2.19,4,1,1,COMAS,2020,3,2020Q3,2020-07-01
2100300120112030,42.33,9.623,19,30,4,COMAS,2020,3,2020Q3,2020-07-01
2100300120112031,34.677,6.762,13,48,12,COMAS,2020,3,2020Q3,2020-07-01
2100300120112032,29.492,9.079,13,29,8,COMAS,2020,3,2020Q3,2020-07-01
2100300120112033,27.42,11.06,36,108,12,COMAS,2020,3,2020Q3,2020-07-01
2100300120112100,31.853,8.661,16,126,12,COMAS,2020,3,2020Q3,2020-07-01
2100300120112101,22.109,5.938,15,57,13,COMAS,2020,3,2020Q3,2020-07-01
2100300120112102,53.387,9.837,17,16,9,COMAS,2020,3,2020Q3,2020-07-01
2100300120112103,16.357,3.394,15,6,3,COMAS,2020,3,2020Q3,2020-07-01
2100300120112110,18.891,4.51,13,34,8,COMAS,2020,3,2020Q3,2020-07-01
2100300120112111,16.029,5.094,21,24,4,COMAS,2020,3,2020Q3,2020-07-01
2100300120112112,42.676,8.789,15,70,7,COMAS,2020,3,2020Q3,2020-07-01
2100300120112113,22.431,5.507,20,109,6,COMAS,2020,3,2020Q3,2020-07-01
2100300120112120,41.067,10.884,13,109,11,COMAS,2020,3,2020Q3,2020-07-01
2100300120112121,27.556,8.272,66,2,2,COMAS,2020,3,2020Q3,2020-07-01
2100300120112122,52.283,11.058,11,27,11,COMAS,2020,3,2020Q3,2020-07-01
2100300120112123,25.829,6.415,14,246,9,COMAS,2020,3,2020Q3,2020-07-01
2100300120112130,52.716,13.866,13,19,7,COMAS,2020,3,2020Q3,2020-07-01
2100300120112131,22.025,3.962,12,3,2,COMAS,2020,3,2020Q3,2020-07-01
2100300120112132,38.032,8.02,13,59,9,COMAS,2020,3,2020Q3,2020-07-01
2100300120112133,13.836,6.142,17,5,4,COMAS,2020,3,2020Q3,2020-07-01
2100300120112201,36.522,8.08,18,24,7,COMAS,2020,3,2020Q3,2020-07-01
2100300120112203,23.275,6.214,78,49,7,COMAS,2020,3,2020Q3,2020-07-01
2100300120112210,69.893,14.437,14,164,17,COMAS,2020,3,2020Q3,2020-07-01
2100300120112211,41.539,26.693,33,94,20,COMAS,2020,3,2020Q3,2020-07-01
2100300120112212,36.28,7.845,14,53,7,COMAS,2020,3,2020Q3,2020-07-01
2100300120112213,50.313,9.825,16,9,5,COMAS,2020,3,2020Q3,2020-07-01
2100300120112221,37.962,8.264,15,84,9,COMAS,2020,3,2020Q3,2020-07-01
2100300120112223,28.624,15.327,11,46,9,COMAS,2020,3,2020Q3,2020-07-01
2100300120112230,22.913,6.241,16,9,4,COMAS,2020,3,2020Q3,2020-07-01
2100300120112231,15.197,6.473,14,14,5,COMAS,2020,3,2020Q3,2020-07-01
2100300120112232,41.953,8.86,14,36,8,COMAS,2020,3,2020Q3,2020-07-01
2100300120112233,34.318,8.274,66,31,7,COMAS,2020,3,2020Q3,2020-07-01
2100300120112300,19.652,9.268,14,55,8,COMAS,2020,3,2020Q3,2020-07-01
2100300120112301,32.331,8.319,15,31,9,COMAS,2020,3,2020Q3,2020-07-01
2100300120112302,42.324,9.814,108,28,8,COMAS,2020,3,2020Q3,2020-07-01
2100300120112303,32.772,8.263,13,44,10,COMAS,2020,3,2020Q3,2020-07-01
2100300120112310,6.111,5.439,16,5,2,COMAS,2020,3,2020Q3,2020-07-01
2100300120112311,13.381,2.746,19,12,4,COMAS,2020,3,2020Q3,2020-07-01
2100300120112312,33.991,14.512,14,48,3,COMAS,2020,3,2020Q3,2020-07-01
2100300120112313,10.486,1.911,11,3,1,COMAS,2020,3,2020Q3,2020-07-01
2100300120112320,49.708,11.069,13,13,5,COMAS,2020,3,2020Q3,2020-07-01
2100300120112321,40.115,9.231,18,33,6,COMAS,2020,3,2020Q3,2020-07-01
2100300120112322,30.213,7.497,102,54,9,COMAS,2020,3,2020Q3,2020-07-01
2100300120112323,21.932,7.18,19,23,6,COMAS,2020,3,2020Q3,2020-07-01
2100300120112330,41.019,8.631,14,13,4,COMAS,2020,3,2020Q3,2020-07-01
2100300120112331,40.965,5.916,10,4,1,COMAS,2020,3,2020Q3,2020-07-01
2100300120112332,18.515,5.135,14,7,1,COMAS,2020,3,2020Q3,2020-07-01
2100300120113000,26.879,7.42,17,16,4,COMAS,2020,3,2020Q3,2020-07-01
2100300120113001,24.247,6.228,25,82,6,COMAS,2020,3,2020Q3,2020-07-01
2100300120113002,19.624,2.589,143,3,2,COMAS,2020,3,2020Q3,2020-07-01
2100300120113003,17.124,1.836,19,8,4,COMAS,2020,3,2020Q3,2020-07-01
2100300120113010,20.669,5.173,19,19,7,COMAS,2020,3,2020Q3,2020-07-01
2100300120113011,43.327,22.052,18,1,1,COMAS,2020,3,2020Q3,2020-07-01
2100300120113012,28.691,8.711,14,2,1,COMAS,2020,3,2020Q3,2020-07-01
2100300120113020,20.391,1.979,49,8,1,COMAS,2020,3,2020Q3,2020-07-01
2100300120113030,4.715,4.535,75,1,1,COMAS,2020,3,2020Q3,2020-07-01
2100300120113102,2.245,1.197,41,2,1,COMAS,2020,3,2020Q3,2020-07-01
2100300120113202,13.858,6.346,14,1,1,COMAS,2020,3,2020Q3,2020-07-01
2100300120113203,27.652,1.355,13,1,1,COMAS,2020,3,2020Q3,2020-07-01
2100300120113220,22.061,9.779,14,11,2,COMAS,2020,3,2020Q3,2020-07-01
2100300120113301,16.288,3.306,16,1,1,COMAS,2020,3,2020Q3,2020-07-01
2100300120130010,80.905,10.948,10,1,1,COMAS,2020,3,2020Q3,2020-07-01
2100300120130011,58.92,9.453,13,60,8,COMAS,2020,3,2020Q3,2020-07-01
2100300120130013,35.811,6.609,12,9,3,COMAS,2020,3,2020Q3,2020-07-01
2100300120130031,32.671,10.523,12,72,14,COMAS,2020,3,2020Q3,2020-07-01
2100300120130033,64.789,14.135,16,44,7,COMAS,2020,3,2020Q3,2020-07-01
2100300120130100,35.698,6.704,18,85,11,COMAS,2020,3,2020Q3,2020-07-01
2100300120130101,32.638,6.04,14,23,5,COMAS,2020,3,2020Q3,2020-07-01
2100300120130102,16.74,4.973,24,41,9,COMAS,2020,3,2020Q3,2020-07-01
2100300120130103,21.282,4.221,14,7,2,COMAS,2020,3,2020Q3,2020-07-01
2100300120130110,13.504,6.583,15,8,6,COMAS,2020,3,2020Q3,2020-07-01
2100300120130111,34.839,10.687,10,10,3,COMAS,2020,3,2020Q3,2020-07-01
2100300120130112,43.469,6.595,132,4,2,COMAS,2020,3,2020Q3,2020-07-01
2100300120130113,47.147,17.168,12,1,1,COMAS,2020,3,2020Q3,2020-07-01
2100300120130120,41.743,12.286,14,14,5,COMAS,2020,3,2020Q3,2020-07-01
2100300120130121,31.332,6.775,13,2,1,COMAS,2020,3,2020Q3,2020-07-01
2100300120130122,55.612,11.194,29,11,3,COMAS,2020,3,2020Q3,2020-07-01
2100300120130123,70.016,7.077,21,24,6,COMAS,2020,3,2020Q3,2020-07-01
2100300120130131,30.54,13.559,9,5,4,COMAS,2020,3,2020Q3,2020-07-01
2100300120130211,30.22,9.422,14,41,3,COMAS,2020,3,2020Q3,2020-07-01
2100300120130300,41.334,9.186,12,32,11,COMAS,2020,3,2020Q3,2020-07-01
2100300120131000,15.984,7.304,20,3,2,COMAS,2020,3,2020Q3,2020-07-01
2100300120113301,16.288,3.306,16,1,1,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120113303,44.589,8.76,11,16,1,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120113311,3.091,0.233,24,1,1,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120113312,49.243,8.439,10,13,5,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120113313,53.197,10.83,56,57,7,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120113323,23.834,14.171,15,6,1,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120113331,8.481,1.624,84,4,2,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120113332,49.805,8.529,18,7,3,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120113333,45.442,12.193,21,23,5,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131013,17.769,11.178,19,15,1,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131031,58.421,13.623,50,8,2,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131033,8.726,4.363,58,33,1,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131100,10.989,4.712,42,19,2,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131101,28.394,7.099,112,44,6,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131102,22.846,12.511,44,7,2,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131103,23.514,3.795,27,50,4,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131110,26.547,9.622,15,35,4,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131111,11.258,1.061,94,15,3,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131112,8.162,2.016,62,14,5,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131113,41.983,9.192,29,43,12,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131120,30.262,6.875,26,70,3,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131121,46.608,8.595,21,128,8,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131122,34.414,6.813,62,46,9,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131123,23.283,5.31,15,8,5,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131130,28.947,7.49,12,24,10,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131131,38.763,7.784,18,94,14,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131132,38.797,8.565,32,112,13,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131133,35.104,8.231,18,86,6,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131210,161.581,26.208,10,4,1,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131211,41.228,9.313,10,8,4,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131212,29.101,6.078,20,6,1,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131213,77.851,12.966,13,14,7,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131230,8.001,2.056,12,1,1,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131231,49.602,10.613,15,9,6,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131232,97.01,18.074,18,17,2,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131233,25.057,8.033,41,20,9,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131300,95.828,15.865,10,30,4,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131301,50.846,9.221,18,54,8,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131302,42.021,6.149,34,105,8,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131303,66.211,17.179,30,209,7,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131310,21.834,5.893,21,91,10,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131311,38.681,7.887,13,48,11,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131312,36.622,10.178,23,23,6,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
2100300120131313,28.683,6.636,63,322,8,SAN JUAN DE LURIGANCHO,2020,3,2020Q3,2020-07-01
